"year"	"sex"	"name"	"n"	"prop"
1992	"F"	"Megan"	17844	0.00890419161676647
1992	"F"	"Jennifer"	17817	0.00889071856287425
1992	"F"	"Lauren"	17214	0.00858982035928144
1992	"F"	"Kayla"	16515	0.00824101796407186
1992	"F"	"Nicole"	16320	0.0081437125748503
1992	"F"	"Chelsea"	16176	0.00807185628742515
1992	"M"	"Eric"	16133	0.00768887255764033
1992	"F"	"Rachel"	15830	0.00789920159680639
1992	"M"	"Thomas"	15283	0.00728376862941903
1992	"M"	"Dylan"	15060	0.00717748842236803
1992	"M"	"Steven"	15039	0.00716747997237668
1992	"F"	"Taylor"	14950	0.00746007984031936
1992	"M"	"Aaron"	14502	0.00691154960831216
1992	"M"	"Brian"	14100	0.00671995927990632
1992	"F"	"Danielle"	14095	0.00703343313373253
1992	"M"	"Jordan"	14029	0.00668612118707842
1992	"F"	"Amber"	13914	0.00694311377245509
1992	"M"	"Benjamin"	13447	0.00640874414446101
1992	"F"	"Rebecca"	13107	0.00654041916167665
1992	"M"	"Timothy"	12857	0.00612755435898976
1992	"F"	"Courtney"	12601	0.00628792415169661
1992	"M"	"Christian"	11950	0.00569528463793479
1992	"F"	"Victoria"	11903	0.00593962075848303
1992	"M"	"Adam"	11902	0.0056724081808117
1992	"M"	"Jose"	11816	0.00563142119513284
1992	"F"	"Kelsey"	11715	0.00584580838323353
1992	"F"	"Melissa"	11709	0.00584281437125748
1992	"F"	"Michelle"	11508	0.00574251497005988
1992	"F"	"Hannah"	11493	0.00573502994011976
1992	"M"	"Austin"	11452	0.00545794139528278
1992	"M"	"Patrick"	11404	0.00543506493815969
1992	"M"	"Samuel"	11332	0.00540075025247507
1992	"M"	"Richard"	11326	0.00539789069533468
1992	"F"	"Katherine"	11149	0.00556337325349301
1992	"M"	"Sean"	11065	0.0052734999597279
1992	"F"	"Jasmine"	10476	0.00522754491017964
1992	"M"	"Charles"	10464	0.00498706765283261
1992	"F"	"Alexandra"	10218	0.00509880239520958
1992	"F"	"Alyssa"	10163	0.00507135728542914
1992	"M"	"Nathan"	10147	0.0048359877172489
1992	"F"	"Heather"	9723	0.00485179640718563
1992	"F"	"Tiffany"	9722	0.00485129740518962
1992	"F"	"Christina"	9441	0.00471107784431138
1992	"F"	"Shelby"	9396	0.00468862275449102
1992	"M"	"Stephen"	9306	0.00443517312473817
1992	"M"	"Jason"	9238	0.00440276481048047
1992	"M"	"Jeremy"	9042	0.0043093526105612
1992	"F"	"Kimberly"	8894	0.00443812375249501
1992	"M"	"Travis"	8887	0.00423548071776791
1992	"M"	"Mark"	8742	0.00416637475354192
1992	"M"	"Jesse"	8558	0.00407868166790343
1992	"M"	"Jeffrey"	8469	0.00403626490365437
1992	"F"	"Mary"	8447	0.00421506986027944
1992	"F"	"Sara"	8439	0.00421107784431138
1992	"F"	"Laura"	8306	0.00414471057884232
1992	"M"	"Taylor"	8240	0.00392712513946298
1992	"F"	"Andrea"	8021	0.00400249500998004
1992	"F"	"Alexis"	7948	0.00396606786427146
1992	"F"	"Morgan"	7787	0.00388572854291417
1992	"F"	"Kaitlyn"	7476	0.00373053892215569
1992	"M"	"Cameron"	7355	0.0035053404612561
1992	"M"	"Alex"	7349	0.00350248090411571
1992	"F"	"Brianna"	7297	0.00364121756487026
1992	"F"	"Erica"	7134	0.00355988023952096
1992	"F"	"Maria"	7080	0.00353293413173653
1992	"F"	"Erin"	7056	0.00352095808383234
1993	"M"	"Michael"	49552	0.0240014259807493
1993	"M"	"Christopher"	38229	0.0185169218965544
1993	"M"	"Matthew"	35771	0.017326344219353
1993	"F"	"Jessica"	34983	0.0177508848042014
1993	"F"	"Ashley"	34847	0.0176818764191752
1993	"M"	"Joshua"	33576	0.0162631554474015
1993	"M"	"Tyler"	29795	0.014431758296263
1993	"M"	"Brandon"	28734	0.0139178433591147
1993	"M"	"Daniel"	28662	0.0138829688299208
1993	"M"	"Nicholas"	28107	0.0136141443340515
1993	"M"	"Jacob"	27471	0.0133060859928391
1993	"M"	"Andrew"	27309	0.0132276183021529
1993	"M"	"David"	27014	0.0130847296061503
1993	"M"	"Joseph"	26998	0.0130769797107739
1993	"M"	"Ryan"	26715	0.0129399034363036
1993	"M"	"James"	26246	0.0127127346280825
1993	"M"	"Zachary"	25535	0.0123683486522932
1993	"M"	"John"	24983	0.012100977261807
1993	"F"	"Sarah"	24235	0.0122971927287488
1993	"F"	"Samantha"	23664	0.012007458994558
1993	"F"	"Emily"	23590	0.0119699103144702
1993	"M"	"Robert"	22445	0.0108716501077235
1993	"M"	"William"	22207	0.0107563704139994
1993	"M"	"Anthony"	21786	0.0105524512919076
1993	"F"	"Brittany"	21728	0.0110251043371263
1993	"M"	"Justin"	21537	0.0104318435451121
1993	"F"	"Taylor"	21266	0.0107906787938755
1993	"F"	"Amanda"	20800	0.0105542235922416
1993	"M"	"Alexander"	20524	0.00994117829409303
1993	"M"	"Jonathan"	19940	0.00965830711285398
1993	"M"	"Kyle"	19450	0.00942096656695135
1993	"M"	"Cody"	19150	0.00927565602864361
1993	"M"	"Kevin"	19076	0.00923981276252771
1993	"M"	"Austin"	17577	0.00851374443945007
1993	"F"	"Elizabeth"	17548	0.00890411132676231
1993	"F"	"Stephanie"	17180	0.00871738275551496
1993	"F"	"Megan"	16384	0.00831348073727341
1993	"F"	"Lauren"	16186	0.0082130126473088
1993	"F"	"Nicole"	16179	0.00820946074513833
1993	"F"	"Rachel"	15959	0.00809782953406655
1993	"F"	"Jennifer"	15747	0.00799025763976101
1993	"F"	"Kayla"	15448	0.00783854067562254
1993	"M"	"Thomas"	14858	0.00719674659392098
1993	"M"	"Jordan"	14752	0.00714540353705225
1993	"M"	"Eric"	14543	0.00704417052869786
1993	"F"	"Amber"	14064	0.00713627887506184
1993	"M"	"Aaron"	13827	0.00669736271060341
1993	"M"	"Steven"	13464	0.00652153695925105
1993	"F"	"Danielle"	12985	0.00658877852621431
1993	"F"	"Victoria"	12923	0.00655731882127589
1993	"M"	"Dylan"	12686	0.006144698296573
1993	"M"	"Benjamin"	12678	0.00614082334888479
1993	"F"	"Courtney"	12575	0.00638073854194416
1993	"M"	"Brian"	12543	0.00607543360664631
1993	"F"	"Hannah"	12498	0.00634166761806903
1993	"F"	"Rebecca"	12310	0.00624627367406223
1993	"F"	"Jasmine"	12060	0.00611942002511702
1993	"M"	"Christian"	11884	0.00575623479083032
1993	"M"	"Jose"	11837	0.00573346947316211
1993	"M"	"Samuel"	11698	0.00566614225707953
1993	"M"	"Timothy"	11634	0.00563514267557388
1993	"M"	"Adam"	11526	0.0055828308817831
1993	"F"	"Kelsey"	11375	0.00577184102700714
1993	"F"	"Chelsea"	11290	0.00572871078636577
1993	"F"	"Alyssa"	11029	0.00559627557686697
1993	"F"	"Alexis"	10829	0.0054947926577108
1993	"F"	"Alexandra"	10677	0.00541766563915211
1993	"F"	"Katherine"	10507	0.00533140515786937
1993	"M"	"Richard"	10226	0.00495315188244959
1993	"F"	"Melissa"	10221	0.00518628458347604
1993	"M"	"Nathan"	10190	0.00493571461785266
1993	"F"	"Michelle"	10183	0.00516700282883637
1993	"M"	"Sean"	10175	0.00492844909093727
1993	"M"	"Charles"	9855	0.00477345118340902
1993	"M"	"Patrick"	9855	0.00477345118340902
1993	"F"	"Brianna"	8770	0.00445002600499803
1993	"M"	"Jason"	8633	0.00418155292403553
1993	"F"	"Tiffany"	8582	0.00435463206099123
1993	"M"	"Jeremy"	8570	0.0041510377109909
1993	"F"	"Morgan"	8569	0.00434803567124608
1993	"M"	"Stephen"	8365	0.00405174217648062
1993	"F"	"Christina"	8285	0.00420392992604432
1993	"M"	"Jesse"	8261	0.00400136785653394
1993	"F"	"Shelby"	8122	0.00412122134693204
1993	"F"	"Heather"	8105	0.00411259529880377
1993	"F"	"Mary"	8103	0.00411158046961221
1993	"M"	"Mark"	8059	0.00390352542740673
1993	"F"	"Kimberly"	7966	0.00404206466999023
1993	"M"	"Travis"	7937	0.00384443247516159
1993	"F"	"Sara"	7898	0.00400756047747713
1993	"F"	"Allison"	7726	0.00392028516700283
1993	"M"	"Taylor"	7688	0.00372382472836617
1993	"M"	"Alex"	7636	0.00369863756839283
1993	"F"	"Haley"	7616	0.00386446956146694
1993	"M"	"Jeffrey"	7536	0.00365020072229025
1993	"F"	"Laura"	7253	0.00368027806319849
1993	"F"	"Andrea"	7235	0.00367114460047443
1993	"M"	"Cameron"	7089	0.00343368802021173
1993	"F"	"Maria"	6966	0.00353465007420938
1993	"F"	"Kaitlyn"	6954	0.00352856109906001
1994	"M"	"Michael"	44465	0.0218234735470445
1994	"M"	"Christopher"	34799	0.0170793895415181
1994	"M"	"Matthew"	33645	0.0165130050037178
1994	"F"	"Jessica"	32114	0.0164804401900223
1994	"M"	"Joshua"	31366	0.0153944691617362
1994	"M"	"Tyler"	30476	0.0149576561299838
1994	"F"	"Ashley"	30275	0.0155366919957939
1994	"M"	"Brandon"	29487	0.0144722537834634
1994	"M"	"Jacob"	29404	0.0144315172872438
1994	"M"	"Daniel"	28046	0.013765009312952
1994	"M"	"Nicholas"	27760	0.0136246401814001
1994	"M"	"Andrew"	26003	0.0127623025445586
1994	"M"	"Joseph"	25721	0.0126238966176438
1994	"M"	"Zachary"	25133	0.0123353055359917
1994	"M"	"David"	24849	0.0121959180067583
1994	"M"	"James"	24764	0.0121541999082202
1994	"M"	"John"	24171	0.0118631548207717
1994	"F"	"Emily"	24149	0.0123929174238292
1994	"M"	"Ryan"	24053	0.0118052402839776
1994	"M"	"Austin"	23192	0.0113826604858441
1994	"F"	"Samantha"	22819	0.0117103806656324
1994	"F"	"Sarah"	22275	0.011431207735964
1994	"M"	"Anthony"	21597	0.0105998326368047
1994	"M"	"William"	21487	0.0105458445092847
1994	"M"	"Justin"	20931	0.0102729590647293
1994	"F"	"Taylor"	20732	0.0106393624593493
1994	"M"	"Robert"	20556	0.0100889086300022
1994	"M"	"Alexander"	20096	0.00986314009673691
1994	"M"	"Jonathan"	19059	0.00935417929457149
1994	"F"	"Brittany"	18900	0.00969920656384823
1994	"F"	"Amanda"	18710	0.00960170131267727
1994	"M"	"Kyle"	18393	0.00902730572249612
1994	"M"	"Cody"	17590	0.00863319239160043
1994	"M"	"Kevin"	17300	0.00849086005541145
1994	"F"	"Elizabeth"	16775	0.00860868730733091
1994	"F"	"Megan"	16579	0.00850810294296507
1994	"F"	"Nicole"	16010	0.00821610037498467
1994	"F"	"Kayla"	15884	0.00815143899789235
1994	"F"	"Rachel"	15480	0.00794411204277094
1994	"F"	"Lauren"	15153	0.00777630037365039
1994	"M"	"Thomas"	14902	0.00731391887547638
1994	"F"	"Stephanie"	14749	0.00756897341852897
1994	"F"	"Hannah"	14493	0.00743759792221442
1994	"M"	"Aaron"	14379	0.00705722986917695
1994	"M"	"Jordan"	14161	0.00695023521645558
1994	"F"	"Jennifer"	13998	0.00718357108363744
1994	"M"	"Eric"	13309	0.00653207262875555
1994	"F"	"Alexis"	13036	0.00668988660139289
1994	"M"	"Benjamin"	12783	0.0062739112189783
1994	"F"	"Victoria"	12689	0.00651181122162276
1994	"M"	"Dylan"	12528	0.00614875692336385
1994	"F"	"Danielle"	12447	0.00638762032276291
1994	"F"	"Amber"	12344	0.0063347622129176
1994	"M"	"Samuel"	12132	0.00595439966429201
1994	"M"	"Steven"	12088	0.00593280441328402
1994	"F"	"Courtney"	12019	0.00616797691486201
1994	"M"	"Christian"	11984	0.0058817610927197
1994	"M"	"Jose"	11720	0.0057521895866718
1994	"F"	"Jasmine"	11711	0.00600991577085855
1994	"M"	"Brian"	11644	0.00571488869856711
1994	"F"	"Rebecca"	11279	0.00578821962082774
1994	"M"	"Adam"	11017	0.00540715637170335
1994	"M"	"Timothy"	10767	0.00528445608188527
1994	"F"	"Morgan"	10656	0.00546850503409348
1994	"F"	"Alyssa"	10603	0.00544130620087211
1994	"F"	"Brianna"	10518	0.00539768543061141
1994	"M"	"Nathan"	10382	0.00509549763556542
1994	"F"	"Alexandra"	10226	0.00524783525512762
1994	"F"	"Kelsey"	9752	0.0050045853127327
1994	"F"	"Katherine"	9585	0.00491888332880875
1994	"M"	"Richard"	9513	0.00466899142815775
1994	"M"	"Patrick"	9332	0.00458015641832946
1994	"M"	"Charles"	9012	0.00442310004736231
1994	"M"	"Sean"	8833	0.00433524663985256
1994	"F"	"Melissa"	8797	0.0045144931292155
1994	"F"	"Kimberly"	8745	0.0044878074815266
1994	"M"	"Jesse"	8679	0.00425966326132462
1994	"F"	"Michelle"	8638	0.00443289662955138
1994	"M"	"Jason"	8545	0.00419389590598213
1994	"M"	"Jeremy"	8227	0.00403782113733353
1994	"F"	"Allison"	8148	0.00418143571863679
1994	"F"	"Tiffany"	8096	0.0041547500709479
1994	"F"	"Haley"	7804	0.00400489989546411
1994	"F"	"Mary"	7741	0.00397256920691795
1994	"F"	"Chelsea"	7713	0.00395820001200854
1994	"F"	"Christina"	7670	0.00393613303411196
1994	"F"	"Shelby"	7545	0.00387198484255211
1994	"F"	"Anna"	7519	0.00385864201870767
1994	"M"	"Mark"	7483	0.00367266507483491
1994	"M"	"Stephen"	7477	0.00366972026787927
1994	"F"	"Abigail"	7240	0.0037154632551461
1994	"M"	"Alex"	7238	0.00355241879081318
1994	"F"	"Sara"	7215	0.00370263361683413
1994	"M"	"Juan"	7206	0.00353671315371647
1994	"F"	"Heather"	7034	0.00360974703545548
1994	"F"	"Erin"	6908	0.00354508565836315
1994	"F"	"Laura"	6854	0.0035173736396093
1994	"M"	"Cameron"	6835	0.00335462592362643
1994	"M"	"Travis"	6800	0.0033374478830519
1994	"F"	"Maria"	6751	0.00346451552976399
1995	"M"	"Michael"	41402	0.0205936350834922
1995	"M"	"Matthew"	32873	0.0163512527438201
1995	"M"	"Christopher"	32665	0.0162477921357005
1995	"M"	"Jacob"	31118	0.0154783038628112
1995	"M"	"Joshua"	30714	0.0152773515278098
1995	"M"	"Nicholas"	29156	0.0145023917804526
1995	"M"	"Tyler"	29152	0.0145004021533734
1995	"F"	"Jessica"	27937	0.0145446196569204
1995	"M"	"Brandon"	26901	0.0133807395145409
1995	"M"	"Daniel"	26695	0.013278273719961
1995	"F"	"Ashley"	26603	0.0138501097731702
1995	"M"	"Austin"	25906	0.0128858197785844
1995	"M"	"Andrew"	25837	0.0128514987114678
1995	"M"	"Joseph"	25332	0.0126003082927159
1995	"F"	"Emily"	24379	0.0126922462188518
1995	"M"	"John"	23226	0.0115527696355053
1995	"M"	"Zachary"	23128	0.0115040237720643
1995	"M"	"Ryan"	23089	0.0114846249080419
1995	"M"	"David"	23026	0.0114532882815442
1995	"M"	"James"	22723	0.0113025740302931
1995	"F"	"Samantha"	21646	0.0112693860147367
1995	"M"	"Justin"	21579	0.0107335406856354
1995	"F"	"Sarah"	21358	0.0111194468494293
1995	"M"	"Anthony"	20479	0.0101863932388493
1995	"F"	"Taylor"	20423	0.010632665184282
1995	"M"	"William"	20151	0.010023243818353
1995	"M"	"Alexander"	19447	0.00967306945240986
1995	"M"	"Robert"	18582	0.009242812596528
1995	"M"	"Jonathan"	18146	0.00902594324489275
1995	"F"	"Hannah"	17010	0.00885578195096885
1995	"M"	"Kyle"	16758	0.00833554264840255
1995	"F"	"Brittany"	16476	0.00857776974862803
1995	"F"	"Amanda"	16344	0.00850904763119547
1995	"F"	"Elizabeth"	16182	0.00842470685071005
1995	"F"	"Kayla"	16084	0.00837368588473739
1995	"F"	"Rachel"	16041	0.00835129913436163
1995	"M"	"Kevin"	15852	0.00788489211495866
1995	"M"	"Cody"	15563	0.00774114155848484
1995	"F"	"Megan"	15526	0.00808317875195429
1995	"F"	"Alexis"	14331	0.00746103534034889
1995	"M"	"Thomas"	14158	0.00704228504690795
1995	"M"	"Christian"	13805	0.00686670045716656
1995	"M"	"Jordan"	13568	0.00674881505272263
1995	"F"	"Lauren"	13444	0.00699924353608614
1995	"M"	"Aaron"	13279	0.00660506449624881
1995	"F"	"Stephanie"	12979	0.00675715425876689
1995	"F"	"Courtney"	12771	0.00664886486160042
1995	"M"	"Benjamin"	12707	0.00632054782391999
1995	"F"	"Jennifer"	12684	0.00660357073874714
1995	"M"	"Eric"	12477	0.0062061442668647
1995	"M"	"Samuel"	12421	0.00617828948775559
1995	"F"	"Nicole"	12276	0.00639115692122831
1995	"F"	"Victoria"	12250	0.00637762074658251
1995	"M"	"Dylan"	12087	0.00601215562664051
1995	"F"	"Brianna"	11877	0.00618342870262534
1995	"M"	"Jose"	11780	0.00585945174831018
1995	"M"	"Brian"	10987	0.00546500817985433
1995	"F"	"Amber"	10962	0.00570705947951326
1995	"F"	"Morgan"	10875	0.00566176535665998
1995	"M"	"Steven"	10659	0.00530185875935809
1995	"F"	"Danielle"	10646	0.00554254289535652
1995	"M"	"Adam"	10482	0.00521381776110249
1995	"M"	"Nathan"	10304	0.00512527935607709
1995	"F"	"Jasmine"	10278	0.00535095396190816
1995	"F"	"Alexandra"	10159	0.0052889999317985
1995	"F"	"Alyssa"	10098	0.00525724198359103
1995	"F"	"Rebecca"	9902	0.00515520005164571
1995	"M"	"Timothy"	9785	0.00486712524254798
1995	"F"	"Madison"	9775	0.00508908104472196
1995	"M"	"Jason"	9001	0.00447715833502037
1995	"F"	"Katherine"	8986	0.00467831020643187
1995	"M"	"Richard"	8782	0.00436822625243294
1995	"M"	"Patrick"	8671	0.00431301410098452
1995	"F"	"Anna"	8553	0.00445288083636899
1995	"M"	"Charles"	8476	0.00421601978087242
1995	"F"	"Haley"	8205	0.00427170434495587
1995	"F"	"Kelsey"	8182	0.00425973003661535
1995	"M"	"Sean"	8167	0.00406232108900249
1995	"F"	"Allison"	8127	0.00423109582101845
1995	"F"	"Melissa"	7875	0.00409989905137447
1995	"F"	"Abigail"	7820	0.00407126483577757
1995	"F"	"Kimberly"	7743	0.00403117693394191
1995	"F"	"Shelby"	7632	0.00397338788064634
1995	"F"	"Olivia"	7622	0.00396818165962872
1995	"M"	"Jesse"	7488	0.00372458189230447
1995	"F"	"Mary"	7424	0.00386509848347988
1995	"M"	"Alex"	7421	0.00369125563872749
1995	"F"	"Michelle"	7391	0.00384791795412174
1995	"F"	"Kaitlyn"	7387	0.00384583546571469
1995	"F"	"Sydney"	7357	0.00383021680266184
1995	"M"	"Jeremy"	7085	0.00352412696407281
1995	"M"	"Cameron"	7029	0.00349627218496369
1995	"F"	"Maria"	6994	0.00364123097972229
1995	"M"	"Juan"	6981	0.00347239666001302
1995	"M"	"Logan"	6952	0.00345797186368866
1995	"F"	"Christina"	6949	0.00361780298514301
1995	"F"	"Tiffany"	6934	0.00360999365361658
1995	"M"	"Mark"	6887	0.00342564042365129
1995	"F"	"Chelsea"	6760	0.00351940540791002
1995	"M"	"Hunter"	6713	0.00333909164570512
1996	"M"	"Michael"	38363	0.019155238168471
1996	"M"	"Matthew"	32071	0.0160135454292165
1996	"M"	"Jacob"	31908	0.0159321570127355
1996	"M"	"Christopher"	30900	0.0154288470506935
1996	"M"	"Joshua"	29168	0.014564032711153
1996	"M"	"Nicholas"	27718	0.013840025325279
1996	"M"	"Tyler"	26954	0.0134585483302392
1996	"M"	"Brandon"	25847	0.0129058061397824
1996	"M"	"Austin"	25658	0.0128114355218995
1996	"M"	"Andrew"	25226	0.0125957312524529
1996	"F"	"Emily"	25148	0.0131225350892664
1996	"M"	"Daniel"	25089	0.0125273250373738
1996	"M"	"Joseph"	24740	0.0123530639493255
1996	"F"	"Jessica"	24189	0.0126221171176342
1996	"F"	"Ashley"	23675	0.012353905608334
1996	"M"	"David"	22988	0.0114782633010143
1996	"M"	"Zachary"	22365	0.0111671897828078
1996	"M"	"John"	22158	0.0110638314870313
1996	"M"	"Ryan"	21805	0.0108875731372289
1996	"M"	"James"	21153	0.0105620194713048
1996	"F"	"Sarah"	21023	0.0109700594552906
1996	"F"	"Samantha"	20544	0.010720111375612
1996	"M"	"William"	20537	0.010254441161168
1996	"M"	"Anthony"	20498	0.0102349678590652
1996	"M"	"Justin"	20008	0.00999030329418367
1996	"F"	"Taylor"	19150	0.00999270506439685
1996	"F"	"Hannah"	18591	0.00970101200272595
1996	"M"	"Jonathan"	18589	0.00928177468690425
1996	"M"	"Alexander"	17957	0.00896620732975091
1996	"M"	"Robert"	17669	0.00882240448345319
1996	"F"	"Alexis"	16585	0.00865425657927007
1996	"F"	"Rachel"	16103	0.00840274306276671
1996	"F"	"Elizabeth"	15986	0.00834169102660303
1996	"M"	"Christian"	15823	0.00790066818391985
1996	"M"	"Kyle"	15594	0.00778632494849561
1996	"F"	"Kayla"	15270	0.00796807343777232
1996	"F"	"Megan"	14768	0.0077061236757709
1996	"M"	"Kevin"	14578	0.0072790204629453
1996	"F"	"Amanda"	13963	0.0072860647944738
1996	"M"	"Jordan"	13851	0.00691601813913125
1996	"F"	"Brittany"	13796	0.00719892214456496
1996	"M"	"Thomas"	13796	0.00688855579001189
1996	"M"	"Benjamin"	13775	0.00687807016580268
1996	"M"	"Samuel"	13609	0.00679518380300608
1996	"F"	"Madison"	13409	0.00699698079417741
1996	"M"	"Cody"	12951	0.00646663424445086
1996	"F"	"Lauren"	12597	0.00657326922695599
1996	"M"	"Jose"	12151	0.00606718189362384
1996	"M"	"Dylan"	12031	0.00600726404099979
1996	"M"	"Aaron"	11964	0.00597380990661803
1996	"F"	"Brianna"	11922	0.00622104594139631
1996	"F"	"Victoria"	11856	0.00618660633125269
1996	"F"	"Jennifer"	11728	0.00611981436006508
1996	"F"	"Stephanie"	11640	0.0060738948798736
1996	"M"	"Eric"	11605	0.0057945556641844
1996	"F"	"Courtney"	11343	0.00591891663422734
1996	"F"	"Nicole"	11132	0.00580881424422276
1996	"F"	"Alyssa"	11021	0.0057508930817085
1996	"F"	"Rebecca"	10618	0.0055406027349225
1996	"M"	"Brian"	10472	0.00522883127232564
1996	"F"	"Morgan"	10292	0.00537049193330404
1996	"M"	"Nathan"	10279	0.00513246339268862
1996	"F"	"Alexandra"	10022	0.00522960261908017
1996	"F"	"Amber"	9770	0.00509810592580456
1996	"F"	"Jasmine"	9706	0.00506470994021075
1996	"M"	"Steven"	9648	0.00481739535097381
1996	"M"	"Adam"	9552	0.00476946106887457
1996	"F"	"Danielle"	9284	0.00484450516020159
1996	"F"	"Haley"	9040	0.0047171829651252
1996	"M"	"Timothy"	8918	0.00445289508084416
1996	"F"	"Katherine"	8871	0.00462899669066655
1996	"M"	"Jason"	8693	0.00434054910717406
1996	"F"	"Abigail"	8599	0.00448706375189287
1996	"F"	"Anna"	8549	0.00446097313814771
1996	"M"	"Logan"	8374	0.00418126748228179
1996	"M"	"Charles"	8247	0.004117854421588
1996	"M"	"Patrick"	8196	0.00409238933422278
1996	"M"	"Richard"	8179	0.00408390097176771
1996	"F"	"Olivia"	8125	0.00423972473358874
1996	"F"	"Shelby"	7949	0.00414788577320577
1996	"M"	"Sean"	7895	0.00394209538722412
1996	"F"	"Kelsey"	7655	0.00399447296438423
1996	"M"	"Hunter"	7602	0.00379579596373372
1996	"F"	"Maria"	7591	0.00396107697879042
1996	"M"	"Caleb"	7544	0.00376683566829876
1996	"F"	"Allison"	7453	0.00388906688485377
1996	"M"	"Cameron"	7388	0.00368894245988749
1996	"F"	"Sydney"	7258	0.00378731349124764
1996	"F"	"Kaitlyn"	7240	0.00377792087029938
1996	"M"	"Noah"	7181	0.003585584164111
1996	"F"	"Kimberly"	7177	0.00374504669698048
1996	"F"	"Melissa"	7167	0.00373982857423145
1996	"M"	"Jesse"	7070	0.00353016015043376
1996	"M"	"Juan"	7009	0.0034997019086832
1996	"F"	"Savannah"	6997	0.0036511204874979
1996	"F"	"Mary"	6937	0.00361981175100371
1996	"M"	"Alex"	6912	0.00345126831114542
1996	"M"	"Connor"	6911	0.00345076899570689
1996	"F"	"Brooke"	6724	0.00350866573644932
1996	"F"	"Natalie"	6689	0.0034904023068277
1997	"M"	"Michael"	37543	0.018802524164872
1997	"M"	"Jacob"	34140	0.0170982120498823
1997	"M"	"Matthew"	31508	0.0157800370611509
1997	"M"	"Christopher"	29099	0.0145735463514799
1997	"M"	"Joshua"	28277	0.0141618670806831
1997	"M"	"Nicholas"	27255	0.0136500225371864
1997	"F"	"Emily"	25729	0.0134831331135143
1997	"M"	"Brandon"	25190	0.0126158160965593
1997	"M"	"Andrew"	25184	0.0126128111383783
1997	"M"	"Austin"	25116	0.0125787549456603
1997	"M"	"Tyler"	24879	0.0124600590975109
1997	"M"	"Daniel"	23922	0.0119807682676416
1997	"M"	"Joseph"	23574	0.0118064806931437
1997	"M"	"Zachary"	21925	0.0109806180197326
1997	"M"	"David"	21867	0.0109515700906496
1997	"M"	"John"	21370	0.0107026593879902
1997	"F"	"Jessica"	21044	0.011027986056232
1997	"F"	"Ashley"	20893	0.0109488553826676
1997	"F"	"Sarah"	20685	0.010839854189943
1997	"F"	"Hannah"	20584	0.010786925726168
1997	"M"	"Ryan"	20525	0.0102794611108329
1997	"M"	"James"	20399	0.0102163569890319
1997	"F"	"Samantha"	20169	0.0105694473849147
1997	"M"	"Anthony"	20026	0.0100295487554465
1997	"M"	"William"	20006	0.0100195322281765
1997	"F"	"Taylor"	19503	0.0102204339505177
1997	"M"	"Justin"	18742	0.00938648770471278
1997	"M"	"Jonathan"	18530	0.00928031251565082
1997	"F"	"Alexis"	17172	0.00899888693012814
1997	"M"	"Alexander"	17110	0.00856913907948114
1997	"M"	"Robert"	16300	0.00816346972504633
1997	"M"	"Kyle"	15915	0.00797065157509891
1997	"F"	"Elizabeth"	15410	0.00807552105714388
1997	"F"	"Madison"	15187	0.00795865920148242
1997	"M"	"Christian"	15053	0.00753893924976211
1997	"M"	"Jordan"	14759	0.00739169629889317
1997	"F"	"Megan"	14241	0.00746291339226385
1997	"M"	"Samuel"	14215	0.0071192467571493
1997	"F"	"Kayla"	13884	0.00727582961436636
1997	"F"	"Rachel"	13777	0.00721975688541669
1997	"M"	"Kevin"	13289	0.0066554815445485
1997	"M"	"Benjamin"	13258	0.00663995592728001
1997	"F"	"Lauren"	13242	0.00693939324066834
1997	"M"	"Dylan"	12968	0.00649471628186508
1997	"M"	"Thomas"	12890	0.0064556518255121
1997	"F"	"Alyssa"	12645	0.00662653885578094
1997	"F"	"Amanda"	12235	0.00641168073550651
1997	"F"	"Brianna"	12007	0.00629219865886609
1997	"M"	"Jose"	11923	0.00597135273200781
1997	"F"	"Jennifer"	11837	0.00620311114558157
1997	"F"	"Victoria"	11790	0.00617848106837938
1997	"F"	"Brittany"	11527	0.00604065744488627
1997	"M"	"Aaron"	11160	0.00558922221665748
1997	"F"	"Nicole"	10743	0.0056298067953859
1997	"M"	"Nathan"	10438	0.00522762558221065
1997	"F"	"Morgan"	10341	0.00541914102867779
1997	"M"	"Eric"	10319	0.00516802724495417
1997	"M"	"Cody"	10292	0.00515450493313968
1997	"F"	"Stephanie"	9777	0.0051235801022515
1997	"M"	"Brian"	9732	0.00487404216957981
1997	"F"	"Jasmine"	9679	0.00507222377106396
1997	"F"	"Abigail"	9624	0.00504340134029544
1997	"F"	"Rebecca"	9613	0.00503763685414173
1997	"F"	"Olivia"	9475	0.00496531875512253
1997	"M"	"Noah"	9263	0.00463915460509841
1997	"F"	"Courtney"	9036	0.00473526335317015
1997	"F"	"Amber"	8912	0.00467028187289203
1997	"M"	"Adam"	8802	0.00440827365152502
1997	"M"	"Steven"	8764	0.00438924224971203
1997	"F"	"Alexandra"	8749	0.00458486266897805
1997	"M"	"Jason"	8743	0.00437872489607853
1997	"F"	"Haley"	8682	0.00454975170786003
1997	"M"	"Logan"	8618	0.00431612160064106
1997	"F"	"Katherine"	8516	0.00446276037135868
1997	"M"	"Timothy"	8504	0.00425902739520208
1997	"M"	"Hunter"	8405	0.00420944558521561
1997	"F"	"Anna"	8332	0.00436633623933308
